source_provider,unified_city,unified_district,unified_lat,unified_lon
Total_stations,Konya,Selçuklu,37.910238,32.499855
Total_stations,Malatya,Yeşılyurt,38.36297,38.283374
Total_stations,Konya,Kulu,39.1097,33.0859
Total_stations,Eskışehır,Odunpazarı,39.763852,30.566611
Total_stations,Muğla,Dalaman,36.7602,28.8815
Total_stations,İstanbul,Beylıkdüzü,41.004263,28.684168
Total_stations,İstanbul,Avcılar,41.057866,28.713153
Total_stations,Kırşehır,Mucur,39.06422,34.39151
Total_stations,İstanbul,Maltepe,40.939753,29.133362
Total_stations,Bursa,Orhangazı,40.5276,29.3418
Total_stations,İstanbul,Üsküdar,41.023902,29.081563
Total_stations,İstanbul,Arnavutköy,41.24525,28.701698
Total_stations,Gümüşhane,Merkez,37.062739,36.223339
Total_stations,Bursa,Osmangazı,40.273585,29.054601
Total_stations,Antalya,Gazıpaşa,36.251438,32.338023
Total_stations,Gaziantep,Oğuzelı,36.976417,37.494404
Total_stations,Gümüşhane,Kızıltepe,37.206443,40.608589
Total_stations,Bitlis,Gölmarmara,38.678233,27.9461575
Total_stations,Ağrı,Dıyadın,39.5506,43.6642
Total_stations,Ankara,Yenımahalle,40.0023,32.7793
Total_stations,Isparta,Gönen,37.8976450862754,30.3784323056462
Total_stations,Şanlıurfa,Ceylanpınar,36.87213,40.041321
Total_stations,Nevşehır,Hacıbektaş,38.98881,34.52011
Total_stations,Tekırdağ,Süleymanpaşa,40.89503,27.4561
Total_stations,Antalya,Gazıpaşa,36.2306,32.3762
Total_stations,Kars,Merkez,40.586639,43.129357
Total_stations,İstanbul,Bağcılar,41.033376,28.85137
Total_stations,Erzincan,Tercan,39.741121,40.268914
Total_stations,Gümüşhane,Mıdyat,37.3954208322091,41.3958627430166
Total_stations,Adana,Sarıçam,37.0578050848666,35.4847503724459
Total_stations,Eskişehir,Yenışehır,36.7903,34.5642
Total_stations,Aydın,Nazıllı,37.908783,28.315602
Total_stations,Denizli,Pamukkale,37.7458,29.1082
Total_stations,İstanbul,Sultanbeylı,40.969778,29.266099
Total_stations,Karaman,Merkez,37.19351,33.1507
Total_stations,Zonguldak,Gökçebey,41.353336,32.089752
Total_stations,Yozgat,Yerköy,39.66397,34.49995
Total_stations,Tekırdağ,Süleymanpaşa,41.0019,27.6643
Total_stations,Elazığ,Kocasınan,38.7662,35.2952
Total_stations,Elazığ,Kocasınan,38.9076,35.0952
Total_stations,Elazığ,İncesu,38.7005,35.2516
Total_stations,Elazığ,Melıkgazı,38.7571,35.3787
Total_stations,İstanbul,Başakşehır,41.098418,28.791051
Total_stations,Gaziantep,Şehıtkamıl,37.0936,37.3426
Total_stations,Antalya,Gazıpaşa,36.2756,32.3081
Total_stations,Bitlis,Saruhanlı,38.737835,27.595318
Total_stations,Karabük,Merkez,39.733329031889,37.0202955027799
Total_stations,Balıkesir,Altıeylül,39.63756,27.67374
Opet,Bolu,Yeniçağa,40.77374,32.04025
Opet,Bursa,Yıldırım,40.19721,29.1732
Opet,Bursa,İznik,40.41909,29.71669
Opet,İstanbul,Ümraniye,41.008389,29.216246
Opet,Kocaeli,Körfez,40.77715,29.71228
Opet,Kocaeli,Derince,40.75721,29.80357
Opet,Kocaeli,Gebze,40.786508,29.42388
Opet,Sakarya,Hendek,40.7815,30.6794
Opet,Sakarya,Sapanca,40.68871,30.24358
Opet,Balıkesir,Edremit,39.567017,27.039883
Opet,Balıkesir,İvrindi,39.619049,27.569866
Opet,Balıkesir,Bigadiç,39.401467,28.1218
Opet,Balıkesir,Burhaniye,39.4984,26.9663
Opet,İzmir,Torbalı,38.23841,27.28064
Opet,İzmir,Bornova,38.44402,27.18395
Opet,Denizli,Merkez,37.7879,29.0877
Opet,Çankırı,Ilgaz,40.9064,33.6479
Opet,Çorum,Sungurlu,40.09613,34.1309
Opet,Kırşehir,Merkez,39.18934,34.15162
Opet,Kırşehir,Merkez,39.16142,34.15935
Opet,Sivas,Şarkışla,39.366005,36.425289
Opet,Yozgat,Boğazlıyan,39.17656,35.23541
Opet,Adana,İmamoğlu,37.26115,35.6672
Opet,Adana,Seyhan,37.04666,35.28228
Opet,Mersin,Erdemli,36.68964,34.43094
Opet,Mersin,Yenişehir,36.77524,34.5702
Opet,Kayseri,Talas,38.69477,35.5416
Opet,Konya,Meram,37.82863,32.49906
Opet,Konya,Selçuklu,37.87465,32.47841
Opet,Konya,Çumra,37.57331,32.76431
Opet,Kahramanmaraş,Türkoğlu,37.30337,36.79309
Opet,Nevşehir,Merkez,38.58465,34.66488
Opet,Şanlıurfa,Haliliye,37.16154,38.85907
Opet,Şanlıurfa,Merkez,37.22077,38.79643
Opet,Şanlıurfa,Haliliye,37.16369,38.80505
Opet,Aksaray,Güzelyurt,38.2888,34.31843
Opet,Karaman,Merkez,37.18671,33.17928
Opet,Elazığ,Merkez,38.66972,39.18525
Opet,Kayseri,Melikgazi,38.74329,35.54314
Opet,Konya,Beyşehir,37.90073,31.91122
Opet,İstanbul,Gaziosmanpaşa,41.20502,28.728184
Opet,Kırşehir,Merkez,39.28503,34.11409
Opet,Şanlıurfa,Eyyübiye,37.14234,38.79827
Opet,Osmaniye,Merkez,37.08677,36.25122
Opet,Denizli,Çivril,38.28002,29.72369
Opet,İzmir,Selçuk,37.943056,27.366389
Opet,Kayseri,Melikgazi,38.75341,35.3391
Opet,Mersin,Tarsus,36.94791,34.79288
Opet,İzmir,Çiğli,38.50631,27.04957
Opet,İzmir,Menemen,38.59095,27.07433
Opet,Balıkesir,Edremit,39.598133,26.9791
Opet,Kastamonu,Merkez,41.41821,33.7778
Opet,Bursa,Nilüfer,40.21141,28.97474
Opet,Adana,Ceyhan,37.05179,35.8107
Opet,Gaziantep,Şehitkamil,37.08263,37.42029
Opet,Gaziantep,Şehitkamil,37.11981,37.39539
Opet,Tekirdağ,Çorlu,41.150935,27.837963
Opet,Sakarya,Akyazı,40.63156,30.63619
Opet,İstanbul,Fatih,41.003748,28.950078
Opet,Tekirdağ,Merkez,40.946909,27.444339
Opet,Bursa,İnegöl,40.0944,29.48564
Opet,İstanbul,Esenyurt,41.055227,28.671743
Opet,Mersin,Toroslar,36.80341,34.60164
Opet,Gaziantep,Nurdağı,37.17853,36.73691
Opet,İzmir,Urla,38.2747,26.83794
Opet,Ankara,Yenimahalle,39.95219,32.79674
Opet,Bitlis,Tatvan,38.52353,42.26971
Opet,Balıkesir,Erdek,40.396233,27.841383
Opet,İstanbul,Sultanbeyli,40.96815,29.25299
Opet,Çorum,Osmancık,40.97065,34.85185
Opet,Çanakkale,Ezine,39.785933,26.3424
Opet,Mersin,Tarsus,36.90932,34.88741
Opet,Muğla,Dalaman,36.78801,28.83367
Opet,Antalya,Konyaaltı,36.86365,30.63177
Opet,Gaziantep,Oğuzeli,36.97956,37.46094
Opet,Kayseri,Melikgazi,38.70164,35.3782
Opet,İzmir,Bornova,38.42933,27.18189
Opet,Konya,Selçuklu,37.89792,32.47143
Opet,Şanlıurfa,Hilvan,37.56936,38.93891
Opet,Van,Merkez,38.51598,43.371737
Opet,İstanbul,Silivri,41.069878,28.292562
Opet,Eskişehir,Merkez,39.7905,30.480367
Opet,Eskişehir,Merkez,39.746067,30.451417
Opet,Mersin,Erdemli,36.53405,34.22581
Opet,Antalya,Manavgat,36.79225,31.41211
Opet,Mersin,Merkez,36.8285,34.6836
Opet,Kocaeli,Başiskele,40.70835,29.89461
Opet,Ankara,Etimesgut,39.96361,32.65263
Opet,Konya,Selçuklu,37.9004,32.46724
Opet,Kahramanmaraş,Merkez,37.55728,36.92246
Opet,İstanbul,Büyükçekmece,41.064912,28.671665
Opet,Mersin,Mezitli,36.75268,34.53503
Opet,İzmir,Aliağa,38.75692,26.95571
Opet,Diyarbakır,Bismil,37.83805,40.61134
Opet,Çanakkale,Merkez,40.15605,26.4587
Opet,Konya,Ereğli,37.62563,34.2832
Opet,Gaziantep,Nurdağı,37.23028,36.89357
Opet,İstanbul,Çatalca,41.223003,28.455297
Opet,Sakarya,Hendek,40.796111,30.742804
Opet,Sakarya,Serdivan,40.73426,30.36884
Opet,İzmir,Karşıyaka,38.477907,27.095875
Opet,İstanbul,Üsküdar,41.008361,29.022979
Opet,Sivas,Merkez,39.72618,36.97
Opet,Denizli,Merkez,37.83978,29.13494
Opet,İstanbul,Küçükçekmece,41.002406,28.787645
Opet,Mersin,Mut,36.62268,33.44328
Opet,İstanbul,Kartal,40.91031,29.21135
Opet,Antalya,Korkuteli,37.00919,30.3087
Opet,Adana,Yüreğir,36.9817,35.43575
Opet,Ankara,Etimesgut,39.93593,32.7128
Opet,Malatya,Yeşilyurt,38.3363,38.23882
Opet,Konya,Selçuklu,37.87283,32.47925
Opet,Muğla,Merkez,37.21981,28.35119
Opet,Gaziantep,Şehitkamil,37.15581,37.41662
Opet,Muğla,Bodrum,37.1112,27.32244
Opet,Trabzon,Of,40.83615,40.2721
Opet,Ankara,Gölbaşı,39.75185,32.80518
Opet,Şanlıurfa,Birecik,37.02913,37.96592
Opet,Ankara,Merkez,39.90926,32.79054
Opet,Mersin,Anamur,36.04185,32.80653
Opet,Bursa,Osmangazi,40.25275,29.06451
Opet,İstanbul,Pendik,40.92668,29.31788
Opet,Ankara,Çankaya,39.88926,32.702
Opet,Osmaniye,Kadirli,37.36475,36.05415
Opet,İstanbul,Bağcılar,41.050014,28.812314
Opet,Samsun,İlkadım,41.29246,36.2664
Opet,Bolu,Gerede,40.82041,32.31388
Opet,Antalya,Manavgat,36.78611,31.43066
Opet,Isparta,Gelendost,38.11384,31.02452
Opet,Kahramanmaraş,Dulkadiroğlu,37.51941,36.99966
Opet,İstanbul,Şişli,41.048279,28.985292
Opet,Muğla,Fethiye,36.64574,29.1757
Opet,Malatya,Merkez,38.35135,38.30205
Opet,İzmir,Çeşme,38.31231,26.34519
Opet,Adana,Yüreğir,37.00714,35.34717
Opet,İstanbul,Bağcılar,41.069901,28.824956
Opet,Muğla,Dalaman,36.7431,28.80762
Opet,Gaziantep,Şehitkamil,37.13091,37.30424
Opet,Hatay,Antakya,36.21349,36.16764
Opet,İstanbul,Maltepe,40.929234,29.146656
Opet,Samsun,Bafra,41.57035,35.87617
Opet,Kocaeli,Gebze,40.8027,29.4604
Opet,Hatay,Kırıkhan,36.49971,36.37343
Opet,Kocaeli,Karamürsel,40.69813,29.65528
Opet,İstanbul,Bakırköy,40.974003,28.873148
Opet,Adıyaman,Kahta,37.81479,38.60144
Opet,Balıkesir,Merkez,39.679083,27.934467
Opet,Konya,Ereğli,37.52512,34.03439
Opet,İstanbul,Sancaktepe,41.008074,29.201706
Opet,Ankara,Mamak,39.94237,32.88806
Opet,Adıyaman,Kahta,37.76824,38.56705
Opet,Ankara,Merkez,39.95427,32.84114
Opet,Ankara,Polatlı,39.58432,32.14684
Opet,Tekirdağ,Çorlu,41.18194,27.774309
Opet,Kahramanmaraş,Merkez,37.5881,36.88852
Opet,Ankara,Yenimahalle,39.8218,32.56945
Opet,Antalya,Kaş,36.22716,29.70193
Opet,Şanlıurfa,Merkez,37.24519,38.79372
Opet,Mersin,Merkez,36.80314,34.60068
Opet,Rize,Çayeli,41.07562,40.68687
Opet,Ankara,Etimesgut,39.88145,32.65746
Opet,Eskışehır,Odunpazarı,39.76415,30.55635
Opet,Antalya,Merkez,36.94714,30.85211
Opet,Eskışehır,Tepebaşı,39.781417,30.487817
Opet,Adana,Kozan,37.37894,35.82833
Opet,Sakarya,Erenler,40.75941,30.42087
Opet,Balıkesir,Bandırma,40.29965,28.029233
Opet,Mersin,Erdemli,36.60136,34.30189
Opet,Aydın,Didim,37.38174,27.28892
Opet,Karabük,Safranbolu,41.23775,32.67481
Opet,Antalya,Serik,36.91397,31.12077
Opet,Kırklareli,Babaeski,41.524315,27.08301
Opet,Denizli,Merkez,37.77763,29.04887
Opet,Gaziantep,Şehitkamil,37.09153,37.44991
Opet,Gaziantep,İslahiye,37.04341,36.63068
Opet,Ankara,Çankaya,39.93061,32.84822
Opet,Diyarbakır,Merkez,37.93636,40.18195
Opet,İzmir,Menderes,38.27999,27.19906
Opet,İstanbul,Silivri,41.249393,28.038021
Opet,Manisa,Merkez,38.67182,27.465
Opet,İzmir,Konak,38.43687,27.162
Opet,Kayseri,İncesu,38.69112,35.24301
Opet,Antalya,Kumluca,36.37304,30.3292
Opet,Rize,Merkez,41.0317,40.55547
Opet,Malatya,Doğanşehir,38.10331,37.91116
Opet,Zonguldak,Merkez,41.4513,31.758
Opet,İstanbul,Üsküdar,41.031482,29.079843
Opet,İstanbul,Bağcılar,41.054819,28.84035
Opet,İstanbul,Gaziosmanpaşa,41.080848,28.893459
Opet,İstanbul,Kağıthane,41.088919,28.984688
Opet,Antalya,Kumluca,36.3522,30.28192
Opet,Antalya,Manavgat,36.80923,31.3826
Opet,Konya,Karapınar,37.71663,33.48864
Opet,Konya,Meram,37.75198,32.18831
Opet,Muş,Merkez,38.79041,41.49726
Opet,Çankırı,Kurşunlu,40.84844,33.21624
Opet,İstanbul,Ataşehir,40.98386,29.16603
Opet,Aydın,Söke,37.82425,27.4897
Opet,Manisa,Salihli,38.47645,28.10048
Opet,Aydın,Efeler,37.8021,27.83945
Opet,Kırklareli,Lüleburgaz,41.435937,27.375672
Opet,Kırklareli,Babaeski,41.523655,27.080318
Opet,Ankara,Elmadağ,39.96683,33.14703
Opet,Konya,Seydişehir,37.43055,31.85043
Opet,Hatay,Erzin,36.95235,36.1627
Opet,Tekirdağ,Malkara,40.939276,27.305435
Opet,İzmir,Torbalı,38.18502,27.35469
Opet,Kırklareli,Merkez,41.721901,27.216541
Opet,Kütahya,Merkez,39.445033,30.006133
Opet,İstanbul,Bahçelievler,40.993018,28.827292
Opet,Kayseri,Kocasinan,38.77471,35.57322
Opet,Antalya,Serik,36.87946,31.00562
Opet,Eskişehir,Tepebaşı,39.807967,30.4082
Opet,İzmir,Buca,38.36275,27.14947
Opet,Balıkesir,Erdek,40.435033,27.765917
Opet,İstanbul,Avcılar,41.051088,28.687711
Opet,Afyonkarahisar,Merkez,38.79041,30.45662
Opet,Tokat,Merkez,40.33319,36.53108
Opet,Kırklareli,Pınarhisar,41.623177,27.534895
Opet,Bursa,Yenişehir,40.26477,29.65842
Opet,Çanakkale,Merkez,40.07,26.3724
Opet,Trabzon,Ortahisar,40.99745,39.7486
Opet,Ankara,Şereflikoçhisar,38.91433,33.56678
Opet,Konya,Ereğli,37.52646,34.056
Opet,Ankara,Mamak,39.92777,33.00717
Opet,Antalya,Merkez,36.85918,30.62426
Opet,İstanbul,Zeytinburnu,41.019741,28.908595
Opet,İzmir,Aliağa,38.72979,26.9793
Opet,Antalya,Kepez,36.9164,30.67548
Opet,Zonguldak,Çaycuma,41.4398,32.09521
Opet,İzmir,Dikili,39.08456,26.90772
Opet,İstanbul,Ümraniye,40.993494,29.188507
Opet,İzmir,Bergama,39.11731,27.19903
Opet,Malatya,Battalgazi,38.342111,38.423278
Opet,Erzurum,Aziziye,39.92201,41.19413
Opet,Sakarya,Adapazarı,40.84018,30.34028
Opet,İstanbul,Pendik,40.88139,29.24048
Opet,İstanbul,Bayrampaşa,41.050992,28.907569
Opet,Trabzon,Akçaabat,41.01193,39.61261
Opet,Aksaray,Merkez,38.25259,33.50457
Opet,Antalya,Muratpaşa,36.89556,30.70891
Opet,İstanbul,Küçükçekmece,40.992812,28.793749
Opet,Mersin,Toroslar,36.83184,34.64924
Opet,İstanbul,Kağıthane,41.101081,28.980024
Opet,Batman,Merkez,37.90619,41.12677
Opet,İzmir,Bornova,38.42987,27.21914
Opet,Artvin,Merkez,41.18194,41.82933
Opet,Hatay,Erzin,36.9531,36.15875
Opet,Mersin,Tarsus,36.946,34.79394
Opet,Gaziantep,Nurdağı,37.22886,36.88947
Opet,Sakarya,Geyve,40.54965,30.30545
Opet,Afyonkarahisar,Çay,38.5905,30.95273
Opet,Bursa,İnegöl,40.09381,29.48583
Opet,Muğla,Fethiye,36.62115,29.12049
Opet,Elazığ,Merkez,38.616433,39.291142
Opet,İzmir,Bornova,38.426223,27.191454
Opet,Kocaeli,Gebze,40.80754,29.50564
Opet,Denizli,Merkez,37.77255,29.10001
Opet,Antalya,Manavgat,36.91124,31.17033
Opet,Adıyaman,Merkez,37.723477,38.183151
Opet,İstanbul,Şişli,41.056491,28.965107
Opet,Muğla,Bodrum,37.06985,27.47001
Opet,Muğla,Milas,37.20709,27.64722
Opet,Tokat,Merkez,40.33489,36.5476
Opet,Antalya,Alanya,36.60147,31.80048
Opet,Balıkesir,Gömeç,39.42583,26.86037
Opet,Uşak,Merkez,38.675833,29.370833
Opet,Balıkesir,Bandırma,40.34158,27.9799
Opet,Ankara,Polatlı,39.69464,32.26132
Opet,Kırıkkale,Delice,39.94113,34.0295
Opet,Kırklareli,Vize,41.562534,27.78736
Opet,Aydın,Kuşadası,37.83675,27.2592
Opet,Samsun,İlkadım,41.2859,36.30567
Opet,Sivas,Gemerek,39.218175,36.110102
Opet,Antalya,Akseki,36.82393,31.78345
Opet,Zonguldak,Alaplı,41.1746,31.3911
Opet,Burdur,Çeltikçi,37.5179,30.52705
Opet,İstanbul,Silivri,41.084038,28.036614
Opet,Bolu,Gerede,40.792683,32.214746
Opet,Adana,Seyhan,37.02109,35.27434
Opet,Gümüşhane,Merkez,37.09425,36.24766
Opet,Tokat,Merkez,40.36345,36.64368
Opet,Bursa,Nilüfer,40.22366,28.77767
Opet,İstanbul,Beylikdüzü,41.004857,28.637931
Opet,Kayseri,Yeşilhisar,38.37601,35.0905
Opet,Kocaeli,İzmit,40.75163,29.94953
Opet,Antalya,Merkez,36.97431,30.62291
Opet,İstanbul,Maltepe,40.942627,29.14385
Opet,Antalya,Döşemealtı,37.01764,30.60056
Opet,Konya,Karatay,37.9308,32.53323
Opet,Mersin,Yenişehir,36.7863,34.60605
Opet,Sivas,Merkez,39.72078,37.01287
Opet,Sivas,Merkez,39.68987,37.00813
Opet,Ankara,Yenimahalle,39.95465,32.77063
Opet,Aydın,Çine,37.63842,28.03404
Opet,İstanbul,Büyükçekmece,40.997734,28.605452
Opet,İzmir,Gaziemir,38.35081,27.13396
Opet,Bursa,Osmangazi,40.1901,29.07193
Opet,Tekırdağ,Çerkezköy,41.273266,27.973391
Opet,Ankara,Yenimahalle,39.99521,32.77148
Opet,Bursa,Mudanya,40.35649,28.91463
Opet,Kayseri,Melikgazi,38.7067,35.49605
Opet,Zonguldak,Devrek,41.194592,31.943089
Opet,Gaziantep,Şahinbey,37.05281,37.41002
Opet,Sakarya,Arifiye,40.66682,30.35871
Opet,Amasya,Merkez,40.67936,35.82426
Opet,Niğde,Merkez,38.05131,34.76391
Opet,İzmir,Torbalı,38.192131,27.34617
Opet,Hakkari,Merkez,37.5634,43.76625
Opet,Tunceli,Merkez,39.10354,39.55446
Opet,Kayseri,Talas,38.643236,35.70216
Opet,Sakarya,Karasu,41.091648,30.726296
Opet,Diyarbakır,Kayapınar,37.91806,40.1329
Opet,Kayseri,Melikgazi,38.70416,35.51492
Opet,Sinop,Boyabat,41.46608,34.80945
Opet,Manisa,Saruhanlı,38.732778,27.586667
Opet,Konya,Selçuklu,37.96801,32.5157
Opet,Erzurum,Oltu,40.53991,41.97188
Opet,İzmir,Karabağlar,38.3774,27.10975
Opet,İzmir,Bayraklı,38.46486,27.18967
Opet,Ankara,Kahramankazan,40.11213,32.59889
Opet,Sivas,Merkez,39.74721,37.02438
Opet,Ağrı,Merkez,39.714218,43.019847
Opet,Gaziantep,Nizip,36.99276,37.7777
Opet,Bursa,Nilüfer,40.21582,28.89421
Opet,Mardin,Kızıltepe,37.23191,40.63238
Opet,İstanbul,Eyüpsultan,41.039014,28.917233
Opet,İstanbul,Büyükçekmece,41.012526,28.537274
Opet,İstanbul,Beykoz,41.094652,29.090993
Opet,Niğde,Merkez,37.98127,34.71745
Opet,Kastamonu,Merkez,41.36906,33.77045
Opet,Konya,Seydişehir,37.37684,31.86919
Opet,Van,Tuşba,38.53991,43.33312
Opet,İstanbul,Arnavutköy,41.183474,28.597617
Opet,Çanakkale,Ayvacık,39.54567,26.59047
Opet,Aydın,Kuşadası,37.83952,27.25982
Opet,Giresun,Keşap,40.91533,38.46273
Opet,Tekirdağ,Çorlu,41.245657,27.885936
Opet,Giresun,Espiye,40.954,38.72346
Opet,Antalya,Döşemealtı,36.96329,30.6211
Opet,İzmir,Menderes,38.23734,27.13567
Opet,Karaman,Merkez,37.18,33.26231
Opet,Adana,Seyhan,36.99726,35.24937
Opet,Mersin,Mezitli,36.72392,34.49696
Opet,Aydın,Efeler,37.84161,27.83171
Opet,Isparta,Merkez,37.77436,30.54971
Opet,Giresun,Görele,41.03375,38.99166
Opet,İstanbul,Esenler,41.04904,28.87647
Opet,İstanbul,Sultanbeyli,40.96106,29.28276
Opet,Antalya,Muratpaşa,36.90337,30.6846
Opet,Antalya,Kepez,36.9374,30.72041
Opet,Tokat,Turhal,40.370528,36.097194
Opet,Antalya,Aksu,36.98859,30.81309
Opet,Çanakkale,Biga,40.2432,27.27272
Opet,Kocaeli,Başiskele,40.73677,29.9556
Opet,Giresun,Merkez,40.91351,38.37706
Opet,Gümüşhane,Merkez,40.46319,39.46579
Opet,Tokat,Erbaa,40.68049,36.55064
Opet,Ankara,Etimesgut,39.99124,32.63454
Opet,Ankara,Yenimahalle,39.96273,32.80878
Opet,İstanbul,Beyoğlu,41.041258,28.967139
Opet,İstanbul,Büyükçekmece,41.023213,28.686434
Opet,İstanbul,Esenyurt,41.050342,28.62835
Opet,İstanbul,Tuzla,40.81947,29.30604
Opet,Kilis,Merkez,36.70748,37.15559
Opet,Kayseri,Kocasinan,38.782,35.4563
Opet,Aksaray,Merkez,38.32985,33.97543
Opet,Kırıkkale,Merkez,39.8479,33.51072
Opet,Bursa,Nilüfer,40.216395,28.844125
Opet,Antalya,Merkez,36.91059,30.77126
Opet,Antalya,Merkez,36.90963,30.77158
Opet,Manisa,Soma,39.18298,27.60085
Opet,Bolu,Gerede,40.8178,32.29469
Opet,Bolu,Mengen,40.93906,32.07167
Opet,Konya,Karatay,37.89927,32.50845
Opet,Manisa,Kula,38.563984,28.589722
Opet,Samsun,Havza,40.99762,35.77982
Opet,Malatya,Yeşilyurt,38.33629,38.23467
Opet,Samsun,Atakum,41.4006,36.1906
Opet,Kastamonu,Taşköprü,41.51694,34.19843
Opet,Muğla,Fethiye,36.62092,29.11994
Opet,Bolu,Merkez,40.7249,31.46549
Opet,Bolu,Merkez,40.72332,31.46675
Opet,Bartın,Merkez,41.62955,32.35154
Opet,Muğla,Fethiye,36.69614,29.07133
Opet,İstanbul,Sancaktepe,41.007392,29.244327
Opet,Mersin,Anamur,36.0761,32.84117
Opet,İstanbul,Bağcılar,41.047728,28.859916
Opet,Mersin,Yenişehir,36.80053,34.58935
Opet,Denizli,Merkez,37.80268,29.19814
Opet,Bursa,Karabüktafakemalpaşa,40.03529,28.37439
Opet,Kahramanmaraş,Elbistan,38.20746,37.17445
Opet,Elazığ,Kovancılar,38.65682,39.76432
Opet,Ankara,Çankaya,39.92165,32.81718
Opet,Afyonkarahisar,Dinar,38.06535,30.16537
Opet,Diyarbakır,Merkez,37.969396,40.172425
Opet,Edirne,Merkez,41.668996,26.569512
Opet,Kocaeli,Çayırova,40.83634,29.40609
Opet,Tokat,Turhal,40.390778,36.084583
Opet,Nevşehir,Acıgöl,38.55135,34.53651
Opet,Tekirdağ,Saray,41.430004,27.922196
Opet,Ankara,Kahramankazan,40.08284,32.6155
Opet,Denizli,Acıpayam,37.419832,29.362399
Opet,Gaziantep,Gebze,40.796061,29.401833
Opet,Şanlıurfa,Merkez,37.15605,38.7876
Opet,Ankara,Mamak,39.95942,32.96667
Opet,Rize,Ardeşen,41.189456,40.965234
Opet,Van,Merkez,38.46889,43.34739
Opet,Muğla,Seydikemer,36.92751,29.72388
Opet,Çanakkale,Lapseki,40.36361,26.7038
Opet,Zonguldak,Kozlu,41.433718,31.729764
Opet,Antalya,Gazipaşa,36.29223,32.28932
Opet,Diyarbakır,Ergani,38.24202,39.78333
Opet,Kastamonu,Merkez,41.42289,33.80163
Opet,Konya,Selçuklu,37.99862,32.52631
Opet,Isparta,Uluborlu,38.07832,30.43799
Opet,Isparta,Merkez,37.76265,30.60896
Opet,Kayseri,Develi,38.41042,35.49159
Opet,Yozgat,Merkez,39.80481,35.21115
Opet,Kocaeli,Gebze,40.80501,29.43374
Opet,Ankara,Keçiören,40.00148,32.82189
Opet,Gaziantep,Şahinbey,37.02409,37.31044
Opet,İzmir,Bornova,38.44112,27.27005
Opet,Samsun,Çarşamba,41.205773,36.703553
Opet,Konya,Yunak,38.78682,31.73467
Opet,Zonguldak,Merkez,41.38214,31.95355
Opet,Muğla,Bodrum,37.07029,27.45999
Opet,Bartın,Merkez,41.622208,32.321168
Opet,Ordu,Altınordu,40.97592,37.90742
Opet,Ankara,Mamak,39.95095,33.06152
Opet,Adıyaman,Merkez,37.76498,38.23722
Opet,İstanbul,Pendik,40.89143,29.23326
Opet,Ordu,Ünye,41.09422,37.40681
Opet,İstanbul,Kadıköy,40.983888,29.03992
Opet,Samsun,Havza,40.9628,35.66642
Opet,Konya,Selçuklu,37.91685,32.49243
Opet,Aydın,Söke,37.72436,27.39171
Opet,Kahramanmaraş,Pazarcık,37.50286,37.31849
Opet,Muğla,Ula,37.11674,28.38488
Opet,Gaziantep,Şahinbey,37.01502,37.37562
Opet,Afyonkarahisar,Bolvadin,38.70913,31.03414
Opet,Aksaray,Merkez,38.37596,34.0026
Opet,İzmir,Bergama,39.08249,27.11253
Opet,Giresun,Dereli,40.73347,38.45172
Opet,Kırklareli,Babaeski,41.420868,27.196303
Opet,Samsun,Kavak,41.07005,36.03048
Opet,Denizli,Merkez,37.74395,29.11681
Opet,Kastamonu,Tosya,41.01332,34.06805
Opet,Samsun,Çarşamba,41.21822,36.64246
Opet,Trabzon,Merkez,40.99103,39.74913
Opet,Afyonkarahisar,Çay,38.60157,31.03038
Opet,Bursa,Osmangazi,40.2233,29.0825
Opet,Konya,Selçuklu,38.05716,32.67153
Opet,İstanbul,Küçükçekmece,41.060084,28.789826
Opet,Ankara,Çankaya,39.928614,32.868316
Opet,Kocaeli,Gebze,40.819705,29.444437
Opet,Antalya,Muratpaşa,36.85361,30.77525
Opet,Tekirdağ,Çorlu,41.155282,27.78211
Opet,Malatya,Yeşilyurt,38.33765,38.26966
Opet,Samsun,Atakum,41.34711,36.24117
Opet,Tekirdağ,Marmaraereğlisi,40.996961,27.973717
Opet,Adana,Seyhan,37.01662,35.31996
Opet,Bilecik,Söğüt,40.01791,30.17652
Opet,Ankara,Çankaya,39.88134,32.81228
Opet,Kocaeli,Körfez,40.77465,29.80321
Opet,Aydın,Çine,37.62052,28.04915
Opet,Osmaniye,Merkez,37.056,36.19065
Opet,Muğla,Bodrum,37.032758,27.302738
Opet,Balıkesir,Merkez,39.66172,27.91152
Opet,Afyonkarahisar,Sinanpaşa,38.793033,30.319615
Opet,Karaman,Merkez,37.195335,33.21863
Opet,Gaziantep,Şehitkamil,37.1126,37.38157
Opet,Afyonkarahisar,Merkez,38.77496,30.56927
Opet,İstanbul,Sultanbeyli,40.97192,29.2491
Opet,Şanlıurfa,Merkez,37.16517,38.82304
Opet,Samsun,Çarşamba,41.19265,36.70659
Opet,Yozgat,Merkez,39.81713,34.7887
Opet,İstanbul,Kadıköy,40.9705,29.10099
Opet,Van,Erciş,39.03395,43.36528
Opet,Balıkesir,Merkez,39.676781,27.932315
Opet,Malatya,Yeşilyurt,38.31266,38.27024
Opet,Van,Merkez,38.4893,43.3919
Opet,Malatya,Battalgazi,38.34849,38.36734
Opet,Antalya,Kepez,36.95602,30.70922
Opet,Mersin,Tarsus,36.931717,34.912882
Opet,Hatay,Antakya,36.22433,36.16173
